Raw likert calculation,Likert Score,Admin Data Item,Academic Year,School Name,DESE ID,# Grade 11 and 12 Students,# Students Completing Advanced,% Students Completing Advanced,% ELA,% Math,% Science and Technology,% Computer and Information Science,% History and Social Sciences,% Arts,% All Other Subjects,% All Other Subjects
7.946666666666667,5,a-curv-i2,2021-22,Randolph-Randolph High,02440505,         272,         162,  59.6,   6.3,  57.7,   0.4,   7.0,  13.2,   0.0,   0.0,   0.0
8.933333333333334,5,a-curv-i2,2021-22,Reading-Reading Memorial High,02460505,         594,         398,  67.0,  10.9,  58.2,  24.2,   6.1,  28.3,   0.8,   6.9,   0.0
10.813333333333333,5,a-curv-i2,2021-22,Revere-Revere High,02480505,         842,         683,  81.1,  15.4,  78.4,  17.2,   2.7,  15.3,   0.1,   4.3,   0.0
8.2,5,a-curv-i2,2021-22,Revere-Seacoast School,02480520,          52,          32,  61.5,   1.9,  55.8,  15.4,   0.0,   0.0,   0.0,   1.9,   0.0
10.133333333333333,5,a-curv-i2,2021-22,Rising Tide Charter Public (District)-Rising Tide Charter Public School,04830305,         146,         111,  76.0,   0.0,  73.3,  32.2,   7.5,   0.0,   0.0,   0.0,   0.0
8.44,5,a-curv-i2,2021-22,Rockland-Rockland Senior High,02510505,         281,         178,  63.3,  17.4,  43.1,  35.6,   3.2,  21.0,   0.0,   0.4,   0.0
9.826666666666666,5,a-curv-i2,2021-22,Rockport-Rockport High,02520510,         118,          87,  73.7,  13.6,  66.1,  31.4,   0.0,  28.8,   0.0,   0.0,   0.0
13.333333333333334,5,a-curv-i2,2021-22,Roxbury Preparatory Charter (District)-Roxbury Preparatory Charter School,04840505,         246,         246, 100.0,  61.8,  51.6,  74.8,   0.0,  85.0,   0.0,  15.4,   0.0
10.76,5,a-curv-i2,2021-22,Salem Academy Charter (District)-Salem Academy Charter School,04850485,         135,         109,  80.7,  48.9,  45.2,  43.0,   0.0,  40.7,   5.2,   0.0,   0.0
7.573333333333333,5,a-curv-i2,2021-22,Salem-New Liberty Innovation School,02580510,          37,          21,  56.8,   0.0,  24.3,  37.8,   0.0,   0.0,   0.0,   0.0,   0.0
7.36,5,a-curv-i2,2021-22,Salem-Salem High,02580505,         364,         201,  55.2,  21.2,  30.2,  23.1,   3.6,  21.7,   0.3,   5.8,   0.0
0.0,1,a-curv-i2,2021-22,Salem-Salem Prep High School,02580515,          13,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
9.2,5,a-curv-i2,2021-22,Sandwich-Sandwich High,02610505,         326,         225,  69.0,  17.5,  59.5,  23.3,   9.5,  23.0,   0.0,   0.6,   0.0
7.12,5,a-curv-i2,2021-22,Saugus-Saugus High,02620505,         356,         190,  53.4,  18.8,  37.9,  37.1,   0.0,  21.6,   0.0,   0.0,   0.0
11.453333333333335,5,a-curv-i2,2021-22,Scituate-Scituate High School,02640505,         448,         385,  85.9,  46.4,  83.5,  39.3,   1.6,  38.6,   3.8,   8.3,   0.0
8.906666666666666,5,a-curv-i2,2021-22,Seekonk-Seekonk High,02650505,         298,         199,  66.8,  13.1,  58.1,  29.2,   6.7,  28.2,   0.0,   1.3,   0.0
10.520000000000001,5,a-curv-i2,2021-22,Sharon-Sharon High,02660505,         598,         472,  78.9,   9.0,  73.4,  26.6,   9.5,  49.5,   4.2,   2.3,   0.0
9.8,5,a-curv-i2,2021-22,Shawsheen Valley Regional Vocational Technical-Shawsheen Valley Vocational Technical High School,08710605,         611,         449,  73.5,   5.4,  54.7,   2.0,   0.0,   0.5,   0.0,   0.0,  50.1
12.613333333333333,5,a-curv-i2,2021-22,Shrewsbury-Shrewsbury High School,02710505,         920,         870,  94.6,  18.5,  93.9,  41.6,   1.1,  28.9,   1.4,   3.0,   0.0
7.933333333333334,5,a-curv-i2,2021-22,Silver Lake-Silver Lake Regional High,07600505,         528,         314,  59.5,  26.5,  47.9,  30.9,   5.3,  27.1,   0.6,   1.5,   2.7
7.426666666666667,5,a-curv-i2,2021-22,Sizer School: A North Central Charter Essential (District)-Sizer School: A North Central Charter Essential School,04740505,          88,          49,  55.7,  20.5,  51.1,   3.4,   0.0,   8.0,   0.0,   2.3,   0.0
7.693333333333333,5,a-curv-i2,2021-22,Somerset Berkley Regional School District-Somerset Berkley Regional High School,07630505,         485,         280,  57.7,  29.9,  45.6,  16.5,   2.3,  24.3,   0.8,   0.0,   0.0
0.0,1,a-curv-i2,2021-22,Somerville-Full Circle High School,02740510,          30,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
7.373333333333333,5,a-curv-i2,2021-22,Somerville-Somerville High,02740505,         595,         329,  55.3,  15.3,  53.6,  16.5,   0.8,  19.7,   0.0,   4.0,   0.0
6.666666666666667,5,a-curv-i2,2021-22,South Hadley-South Hadley High,02780505,         272,         136,  50.0,  16.9,  46.0,  18.0,   0.7,   8.5,   0.0,   0.4,   0.0
5.8933333333333335,5,a-curv-i2,2021-22,South Middlesex Regional Vocational Technical-Joseph P Keefe Technical High School,08290605,         380,         168,  44.2,   8.7,  32.4,  18.4,   2.9,   6.6,   0.0,   0.0,  11.1
9.479999999999999,5,a-curv-i2,2021-22,South Shore Charter Public (District)-South Shore Charter Public School,04880550,         149,         106,  71.1,  16.8,  58.4,  12.1,   0.0,  12.8,   0.0,   0.0,   0.0
6.733333333333333,5,a-curv-i2,2021-22,South Shore Regional Vocational Technical-So Shore Vocational Technical High,08730605,         313,         158,  50.5,   0.0,  19.2,   0.0,   0.0,   0.0,   0.0,   0.0,  41.2
0.0,1,a-curv-i2,2021-22,Southbridge-Southbridge Academy,02770525,           9,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
7.08,5,a-curv-i2,2021-22,Southbridge-Southbridge High School,02770515,         175,          93,  53.1,  16.6,  44.6,   5.1,   0.0,  10.3,   0.0,   5.1,   0.0
12.093333333333334,5,a-curv-i2,2021-22,Southeastern Regional Vocational Technical-Southeastern Regional Vocational Technical,08720605,         731,         663,  90.7,  19.8,  53.6,  18.9,   2.5,  12.3,   6.4,  61.8,  40.8
7.866666666666666,5,a-curv-i2,2021-22,Southern Berkshire-Mt Everett Regional,07650505,         100,          59,  59.0,   0.0,  46.0,  17.0,   0.0,  25.0,   0.0,  14.0,   0.0
6.319999999999999,5,a-curv-i2,2021-22,Southern Worcester County Regional Vocational School District-Bay Path Regional Vocational Technical High School,08760605,         553,         262,  47.4,   9.8,  23.7,   9.6,   0.0,   0.0,   0.0,   0.0,  28.6
4.333333333333333,4.33,a-curv-i2,2021-22,Southwick-Tolland-Granville Regional School District-Southwick Regional School,07660505,         209,          68,  32.5,   5.3,  24.9,  16.7,   4.3,   6.7,   0.0,   1.4,   0.0
9.746666666666666,5,a-curv-i2,2021-22,Spencer-E Brookfield-David Prouty High,07670505,         134,          98,  73.1,  16.4,  69.4,  11.2,   0.0,  10.4,   0.0,   0.0,   0.0
6.1866666666666665,5,a-curv-i2,2021-22,Springfield International Charter (District)-Springfield International Charter School,04410505,         181,          84,  46.4,  26.5,  17.7,  17.7,   0.0,  32.0,   0.0,   0.0,   0.0
6.306666666666667,5,a-curv-i2,2021-22,Springfield-Conservatory of the Arts,02810475,          74,          35,  47.3,  27.0,  10.8,   0.0,   0.0,   0.0,   9.5,   5.4,   0.0
13.333333333333334,5,a-curv-i2,2021-22,Springfield-Gateway to College at Holyoke Community College,02810575,           8,           8, 100.0,  50.0,  25.0,   0.0,   0.0,   0.0,  12.5,  12.5,   0.0
12.76,5,a-curv-i2,2021-22,Springfield-Gateway to College at Springfield Technical Community College,02810580,          23,          22,  95.7,  13.0,  13.0,   0.0,   0.0,   4.3,   4.3,  60.9,   0.0
6.573333333333333,5,a-curv-i2,2021-22,Springfield-High School Of Commerce,02810510,         548,         270,  49.3,  10.0,  25.9,   4.6,   3.3,  23.9,   2.0,  25.2,   0.0
7.053333333333333,5,a-curv-i2,2021-22,Springfield-John J Duggan Middle,02810320,         136,          72,  52.9,  15.4,  42.6,   0.0,   8.8,  16.2,   0.0,   0.0,   0.0
0.0,1,a-curv-i2,2021-22,Springfield-Liberty Preparatory Academy,02810560,           2,"","","","","","","","","",""
5.826666666666667,5,a-curv-i2,2021-22,Springfield-Roger L. Putnam Vocational Technical Academy,02810620,         638,         279,  43.7,   8.2,  37.8,   3.4,   0.0,   7.7,   0.6,   2.2,   6.9
5.306666666666667,5,a-curv-i2,2021-22,Springfield-Springfield Central High,02810500,         815,         324,  39.8,  20.7,  28.1,   3.9,   1.3,  15.1,   0.6,   2.7,   0.0
0.8666666666666667,1,a-curv-i2,2021-22,Springfield-Springfield High School,02810570,          93,           6,   6.5,   0.0,   0.0,   0.0,   6.5,   0.0,   0.0,   0.0,   0.0
3.4133333333333336,3.41,a-curv-i2,2021-22,Springfield-Springfield High School of Science and Technology,02810530,         507,         130,  25.6,   9.5,  10.1,   5.9,   1.8,   8.3,   6.9,   0.0,   0.0
7.8133333333333335,5,a-curv-i2,2021-22,Springfield-Springfield International Academy at Sci-Tech,02810700,          29,          17,  58.6,   0.0,   0.0,  58.6,   0.0,   0.0,   0.0,   0.0,   0.0
0.0,1,a-curv-i2,2021-22,Springfield-Springfield Public Day High School,02810550,          19,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
9.706666666666667,5,a-curv-i2,2021-22,Springfield-The Springfield Renaissance School an Expeditionary Learning School,02810205,         147,         107,  72.8,  36.1,  54.4,   6.8,   5.4,  21.1,   0.0,   0.0,   0.0
0.24000000000000002,1,a-curv-i2,2021-22,Springfield-The Springfield Virtual School,02810705,          57,           1,   1.8,   0.0,   0.0,   1.8,   0.0,   0.0,   0.0,   0.0,   0.0
10.32,5,a-curv-i2,2021-22,Stoneham-Stoneham High,02840505,         283,         219,  77.4,  33.6,  67.8,  19.8,   2.1,  26.9,   1.4,   8.1,   0.0
6.8533333333333335,5,a-curv-i2,2021-22,Stoughton-Stoughton High,02850505,         459,         236,  51.4,   8.9,  48.6,  16.8,   3.5,  10.9,   0.7,   2.0,   0.0
13.333333333333334,5,a-curv-i2,2021-22,Sturgis Charter Public (District)-Sturgis Charter Public School,04890505,         420,         420, 100.0, 100.0, 100.0,  97.9,   8.6, 100.0,  37.1,  84.3,   0.0
10.84,5,a-curv-i2,2021-22,Sutton-Sutton High School,02900510,         182,         148,  81.3,  47.3,  70.9,  30.2,   0.0,  12.1,   0.0,   4.4,   0.0
10.146666666666667,5,a-curv-i2,2021-22,Swampscott-Swampscott High,02910505,         347,         264,  76.1,  29.4,  71.2,  13.5,   0.0,  39.8,   1.7,   6.3,   0.0
4.613333333333333,4.61,a-curv-i2,2021-22,Swansea-Joseph Case High,02920505,         234,          81,  34.6,   4.7,  12.8,  15.0,   4.7,   9.8,   3.4,   0.4,   0.0
3.546666666666667,3.55,a-curv-i2,2021-22,TEC Connections Academy Commonwealth Virtual School District-TEC Connections Academy Commonwealth Virtual School,39020900,         751,         200,  26.6,   5.1,  21.4,   3.9,   0.0,   3.6,   0.0,   0.0,   0.0
9.76,5,a-curv-i2,2021-22,Tantasqua-Tantasqua Regional Sr High,07700505,         343,         251,  73.2,  37.0,  67.3,  19.8,   2.3,  30.0,   0.3,   2.0,   0.0
3.32,3.32,a-curv-i2,2021-22,Tantasqua-Tantasqua Regional Vocational,07700605,         229,          57,  24.9,   3.1,  23.1,   0.0,   0.4,   2.2,   0.0,   0.0,   0.0
1.6,1.6,a-curv-i2,2021-22,Taunton-Taunton Alternative High School,02930525,          75,           9,  12.0,   0.0,   0.0,  12.0,   0.0,   0.0,   0.0,   0.0,   0.0
6.266666666666667,5,a-curv-i2,2021-22,Taunton-Taunton High,02930505,         976,         459,  47.0,   9.9,  42.7,   5.4,   1.2,  13.7,   0.5,   1.3,   0.0
9.093333333333334,5,a-curv-i2,2021-22,Tewksbury-Tewksbury Memorial High,02950505,         418,         285,  68.2,  17.5,  57.7,  30.1,   5.7,  28.0,   0.0,   3.8,   0.0
11.853333333333333,5,a-curv-i2,2021-22,Tri-County Regional Vocational Technical-Tri-County Regional Vocational Technical,08780605,         452,         402,  88.9,   5.1,  64.6,  23.5,   0.0,   8.8,   0.0,  63.9,  34.7
6.84,5,a-curv-i2,2021-22,Triton-Triton Regional High School,07730505,         316,         162,  51.3,   8.5,  46.2,   8.2,   2.5,  16.1,   0.9,   4.7,   0.0
10.146666666666667,5,a-curv-i2,2021-22,Tyngsborough-Tyngsborough High School,03010505,         238,         181,  76.1,  19.3,  67.6,  16.0,  19.7,   3.4,   0.0,   0.8,   0.0
8.826666666666666,5,a-curv-i2,2021-22,Upper Cape Cod Regional Vocational Technical-Upper Cape Cod Vocational Technical,08790605,         328,         217,  66.2,   4.0,  40.9,   0.0,   0.0,   0.0,   0.0,   0.0,  51.8
0.76,1,a-curv-i2,2021-22,Uxbridge-Gateway to College,03040515,          35,           2,   5.7,   0.0,   0.0,   2.9,   0.0,   2.9,   0.0,   0.0,   0.0
9.573333333333332,5,a-curv-i2,2021-22,Uxbridge-Uxbridge High,03040505,         195,         140,  71.8,  31.3,  59.0,  29.7,   0.0,  19.0,   0.0,   0.0,   0.0
8.426666666666668,5,a-curv-i2,2021-22,Wachusett-Wachusett Regional High,07750505,         972,         614,  63.2,  10.4,  58.7,   7.4,   2.9,  24.0,   1.1,   2.1,   0.0
10.2,5,a-curv-i2,2021-22,Wakefield-Wakefield Memorial High,03050505,         438,         335,  76.5,  23.1,  68.9,  17.6,   0.0,  21.5,   2.7,   3.4,   0.0
7.746666666666667,5,a-curv-i2,2021-22,Walpole-Walpole High,03070505,         528,         307,  58.1,  21.8,  48.5,  12.7,   6.6,  21.0,   0.0,   4.5,   0.0
7.293333333333334,5,a-curv-i2,2021-22,Waltham-Waltham Sr High,03080505,         773,         423,  54.7,  15.1,  48.9,  16.3,   2.7,  25.7,   2.2,   5.3,   2.2
7.12,5,a-curv-i2,2021-22,Ware-Ware Junior/Senior High School,03090505,         118,          63,  53.4,  11.0,  51.7,  12.7,   0.0,   1.7,   0.8,   0.0,   0.0
0.0,1,a-curv-i2,2021-22,Wareham-Wareham Cooperative Alternative School,03100315,          29,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
7.426666666666667,5,a-curv-i2,2021-22,Wareham-Wareham Senior High,03100505,         183,         102,  55.7,  35.5,  41.5,  19.1,   8.2,  32.8,   5.5,   3.3,   0.0
8.879999999999999,5,a-curv-i2,2021-22,Watertown-Watertown High,03140505,         317,         211,  66.6,  10.1,  62.1,  22.4,   0.0,  16.7,   0.9,   3.8,   0.0
10.973333333333333,5,a-curv-i2,2021-22,Wayland-Wayland High School,03150505,         385,         317,  82.3,   6.8,  76.1,  14.8,  19.5,  30.1,   1.8,   0.0,   0.0
6.626666666666667,5,a-curv-i2,2021-22,Webster-Bartlett High School,03160505,         187,          93,  49.7,  18.2,  36.4,  15.5,   0.0,  17.6,   1.6,   0.5,   0.0
12.013333333333332,5,a-curv-i2,2021-22,Wellesley-Wellesley Sr High,03170505,         695,         626,  90.1,   0.1,  85.5,  59.4,   9.9,  27.6,   0.0,   6.9,   0.0
9.639999999999999,5,a-curv-i2,2021-22,West Boylston-West Boylston Junior/Senior High,03220505,         148,         107,  72.3,  10.1,  64.2,  46.6,   1.4,   4.7,   6.8,   0.0,   0.0
9.906666666666666,5,a-curv-i2,2021-22,West Bridgewater-West Bridgewater Junior/Senior,03230505,         206,         153,  74.3,  31.6,  68.4,  29.6,   4.4,   9.7,   0.0,   0.0,   0.0
7.666666666666667,5,a-curv-i2,2021-22,West Springfield-West Springfield High,03320505,         570,         328,  57.5,  22.5,  37.2,  36.0,   1.6,  20.9,   2.1,   4.0,   0.0
8.626666666666667,5,a-curv-i2,2021-22,Westborough-Westborough High,03210505,         553,         358,  64.7,   9.2,  60.9,  22.8,   4.7,  20.1,   4.0,   5.2,   0.0
7.173333333333333,5,a-curv-i2,2021-22,Westfield-Westfield High,03250505,         556,         299,  53.8,  27.5,  42.6,  13.8,   1.6,  18.3,   0.9,   5.6,   0.0
2.48,2.48,a-curv-i2,2021-22,Westfield-Westfield Technical Academy,03250605,         247,          46,  18.6,   6.1,  10.9,   0.4,   0.4,   6.1,   0.0,   0.0,   0.0
9.44,5,a-curv-i2,2021-22,Westford-Westford Academy,03260505,         813,         576,  70.8,  12.2,  63.2,  27.4,   0.4,  34.9,   3.4,   7.7,   0.0
12.733333333333333,5,a-curv-i2,2021-22,Weston-Weston High,03300505,         314,         300,  95.5,   9.2,  93.3,  44.3,   7.6,  76.1,   4.1,  25.8,   0.0
7.493333333333334,5,a-curv-i2,2021-22,Westport-Westport Middle-High School,03310515,         137,          77,  56.2,  13.1,  40.1,  13.1,   3.6,  12.4,   2.9,   0.0,   0.0
10.026666666666667,5,a-curv-i2,2021-22,Westwood-Westwood High,03350505,         501,         377,  75.2,  17.4,  62.9,  24.4,  12.2,  49.3,   5.2,   5.6,   0.0
6.906666666666666,5,a-curv-i2,2021-22,Weymouth-Weymouth High School,03360505,         892,         462,  51.8,   6.8,  49.2,   8.9,   4.1,  14.7,   0.7,   6.2,   0.0
2.92,2.92,a-curv-i2,2021-22,Whitman-Hanson-Whitman Hanson Regional,07800505,         572,         125,  21.9,  14.7,  13.3,  10.0,   0.0,   6.6,   0.0,   0.0,   0.0
13.333333333333334,5,a-curv-i2,2021-22,Whittier Regional Vocational Technical-Whittier Regional Vocational,08850605,         610,         610, 100.0,  18.0,  99.8,   0.0,   0.0,  12.0,   0.0,  55.4,  24.9
9.346666666666666,5,a-curv-i2,2021-22,Wilmington-Wilmington High,03420505,         395,         277,  70.1,  21.8,  62.8,  15.9,   4.6,  30.1,   0.3,   1.0,   0.0
0.0,1,a-curv-i2,2021-22,Winchendon-Murdock Academy for Success,03430405,          11,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2.533333333333333,2.53,a-curv-i2,2021-22,Winchendon-Murdock High School,03430515,         116,          22,  19.0,   7.8,  12.9,   6.0,   2.6,   5.2,   0.0,   0.0,   0.0
12.826666666666666,5,a-curv-i2,2021-22,Winchester-Winchester High School,03440505,         681,         655,  96.2,  16.9,  95.0,  64.5,   8.4,  32.0,   0.0,  10.1,   0.0
10.946666666666665,5,a-curv-i2,2021-22,Winthrop-Winthrop High School,03460505,         273,         224,  82.1,  40.7,  70.3,  30.4,   0.7,  13.9,   0.0,   0.0,   0.0
8.2,5,a-curv-i2,2021-22,Woburn-Woburn High,03470505,         616,         379,  61.5,   7.0,  51.9,  26.6,   6.2,  22.6,   1.6,   6.0,   0.0
4.5600000000000005,4.56,a-curv-i2,2021-22,Worcester-Burncoat Senior High,03480503,         526,         180,  34.2,  10.1,  24.0,  12.9,   1.3,  11.8,   2.3,   1.0,   0.0
9.053333333333335,5,a-curv-i2,2021-22,Worcester-Claremont Academy,03480350,         159,         108,  67.9,  11.9,  49.7,  11.3,   2.5,  25.8,   0.0,   6.9,   0.0
5.84,5,a-curv-i2,2021-22,Worcester-Doherty Memorial High,03480512,         644,         282,  43.8,   7.9,  36.0,  17.4,   3.3,  18.8,   1.1,   3.0,   0.0
5.2266666666666675,5,a-curv-i2,2021-22,Worcester-North High,03480515,         577,         226,  39.2,  12.5,  23.7,   8.5,   3.6,   7.6,   3.5,   0.9,   0.0
6.1866666666666665,5,a-curv-i2,2021-22,Worcester-South High Community,03480520,         662,         307,  46.4,   3.9,  38.1,  12.4,   5.6,  11.6,   0.8,   3.8,   0.0
9.68,5,a-curv-i2,2021-22,Worcester-University Pk Campus School,03480285,          73,          53,  72.6,  20.5,  28.8,   2.7,  31.5,  43.8,   0.0,  12.3,   0.0
6.133333333333334,5,a-curv-i2,2021-22,Worcester-Worcester Technical High,03480605,         722,         332,  46.0,  10.7,  38.8,   4.4,   2.5,   6.1,   0.0,   0.0,   0.0
9.6,5,a-curv-i2,2020-21,Abby Kelley Foster Charter Public (District)-Abby Kelley Foster Charter Public School,04450105,         182,         131,  72.0,  32.4,  37.4,  23.1,  18.7,  31.3,  22.0,  30.8,   0.0
10.333333333333334,5,a-curv-i2,2020-21,Abington-Abington High,00010505,         307,         238,  77.5,  14.0,  76.9,   4.9,   0.0,   6.2,   0.3,   0.0,   0.0
10.253333333333334,5,a-curv-i2,2020-21,Academy Of the Pacific Rim Charter Public (District)-Academy Of the Pacific Rim Charter Public School,04120530,         121,          93,  76.9,   0.0,  47.9,  29.8,   7.4,  44.6,   2.5,  23.1,   0.0
9.266666666666667,5,a-curv-i2,2020-21,Acton-Boxborough-Acton-Boxborough Regional High,06000505,         878,         610,  69.5,  13.8,  63.2,  35.2,   0.0,  32.5,   0.0,   9.2,   0.0
12.586666666666668,5,a-curv-i2,2020-21,Advanced Math and Science Academy Charter (District)-Advanced Math and Science Academy Charter School,04300305,         288,         272,  94.4,  24.3,  92.7,  37.5,   9.7,  50.7,   4.9,  13.9,   0.0
8.133333333333333,5,a-curv-i2,2020-21,Agawam-Agawam High,00050505,         479,         292,  61.0,  29.2,  47.6,  21.9,   4.2,  13.4,   0.0,   0.0,   0.0
10.093333333333334,5,a-curv-i2,2020-21,Amesbury-Amesbury High,00070505,         259,         196,  75.7,   9.3,  72.6,  17.8,   0.0,  13.9,   3.9,   0.8,   0.0
0.0,1,a-curv-i2,2020-21,Amesbury-Amesbury Innovation High School,00070515,          32,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
8.68,5,a-curv-i2,2020-21,Amherst-Pelham-Amherst Regional High,06050505,         447,         291,  65.1,   4.3,  56.8,  26.6,   2.0,   9.6,   1.8,  16.1,   0.0
10.853333333333333,5,a-curv-i2,2020-21,Andover-Andover High,00090505,         853,         694,  81.4,  33.8,  76.7,  35.5,   6.4,  15.6,   0.1,   9.0,   0.0
7.573333333333333,5,a-curv-i2,2020-21,Argosy Collegiate Charter School (District)-Argosy Collegiate Charter School,35090305,          95,          54,  56.8,  18.9,  52.6,   6.3,   4.2,  16.8,   6.3,   5.3,   0.0
10.453333333333335,5,a-curv-i2,2020-21,Arlington-Arlington High,00100505,         696,         546,  78.4,   0.0,  73.0,  29.7,   4.6,  48.3,   1.7,  11.1,   0.0
7.626666666666667,5,a-curv-i2,2020-21,Ashburnham-Westminster-Oakmont Regional High School,06100505,         304,         174,  57.2,  14.1,  53.3,   8.9,   0.3,   3.0,   0.0,   5.3,   0.0
8.133333333333333,5,a-curv-i2,2020-21,Ashland-Ashland High,00140505,         439,         268,  61.0,   9.3,  56.9,  20.3,   8.9,  13.4,   0.5,   0.0,   0.0
11.293333333333333,5,a-curv-i2,2020-21,Assabet Valley Regional Vocational Technical-Assabet Valley Vocational High School,08010605,         544,         461,  84.7,   3.3,  55.1,  11.4,   0.0,   2.0,   0.0,  57.0,  14.7
10.0,5,a-curv-i2,2020-21,Athol-Royalston-Athol High,06150505,         160,         120,  75.0,  30.6,  62.5,   9.4,   0.0,  16.3,   0.0,   0.0,   0.0
7.239999999999999,5,a-curv-i2,2020-21,Atlantis Charter (District)-Atlantis Charter School,04910550,         164,          89,  54.3,  14.6,  43.3,  18.9,   0.0,  29.3,   0.0,   0.0,   0.0
2.533333333333333,2.53,a-curv-i2,2020-21,Attleboro-Attleboro Community Academy,00160515,          42,           8,  19.0,   0.0,   0.0,  19.0,   0.0,   0.0,   0.0,   0.0,   0.0
7.786666666666666,5,a-curv-i2,2020-21,Attleboro-Attleboro High,00160505,         839,         490,  58.4,  16.9,  46.5,  11.0,   2.6,  34.0,   0.0,   1.2,   0.0
7.746666666666667,5,a-curv-i2,2020-21,Auburn-Auburn Senior High,00170505,         344,         200,  58.1,  11.9,  50.0,  20.6,   0.3,  22.7,   0.9,   5.5,   0.0
7.760000000000001,5,a-curv-i2,2020-21,Avon-Avon Middle High School,00180510,          91,          53,  58.2,  18.7,  56.0,  15.4,   0.0,   0.0,   0.0,   0.0,   0.0
8.08,5,a-curv-i2,2020-21,Ayer Shirley School District-Ayer Shirley Regional High School,06160505,         165,         100,  60.6,  15.8,  54.5,  14.5,   5.5,  14.5,   0.6,   1.2,   0.0
7.4,5,a-curv-i2,2020-21,Barnstable-Barnstable High,00200505,         658,         365,  55.5,  14.9,  42.1,  12.5,   1.5,  24.6,   2.4,   5.5,   0.0
13.333333333333334,5,a-curv-i2,2020-21,Baystate Academy Charter Public School (District)-Baystate Academy Charter Public School,35020405,         102,         102, 100.0,  14.7,  50.0, 100.0,   0.0,   0.0,   0.0,   0.0,   0.0
8.12,5,a-curv-i2,2020-21,Bedford-Bedford High,00230505,         412,         251,  60.9,  14.8,  59.7,  18.2,   1.5,   0.0,   0.0,   4.6,   0.0
7.906666666666666,5,a-curv-i2,2020-21,Belchertown-Belchertown High,00240505,         329,         195,  59.3,  10.3,  40.4,  18.8,   5.2,  21.9,   0.0,   0.6,   0.0
10.146666666666667,5,a-curv-i2,2020-21,Bellingham-Bellingham High School,00250505,         280,         213,  76.1,  28.9,  73.9,  20.7,   0.0,   8.2,   0.0,   0.0,   0.0
0.0,1,a-curv-i2,2020-21,Bellingham-Keough Memorial Academy,00250510,          13,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
11.426666666666668,5,a-curv-i2,2020-21,Belmont-Belmont High,00260505,         651,         558,  85.7,  10.4,  78.5,  68.7,  10.8,  53.9,   6.1,  12.7,   0.0
11.453333333333335,5,a-curv-i2,2020-21,Berkshire Arts and Technology Charter Public (District)-Berkshire Arts and Technology Charter Public School,04140305,          78,          67,  85.9,  52.6,  83.3,  38.5,   5.1,  16.7,  16.7,  12.8,   0.0
7.933333333333334,5,a-curv-i2,2020-21,Berkshire Hills-Monument Mt Regional High,06180505,         269,         160,  59.5,  33.8,  42.4,  24.2,   3.3,   4.1,   8.2,   2.2,   0.0
9.68,5,a-curv-i2,2020-21,Berlin-Boylston-Tahanto Regional High,06200505,         157,         114,  72.6,  29.9,  64.3,  15.9,   5.7,  15.9,   0.0,   2.5,   0.0
7.573333333333333,5,a-curv-i2,2020-21,Beverly-Beverly High,00300505,         643,         365,  56.8,  13.1,  48.5,  11.2,   0.0,   7.9,   2.0,  10.4,   3.3
10.226666666666667,5,a-curv-i2,2020-21,Billerica-Billerica Memorial High School,00310505,         544,         417,  76.7,  11.0,  74.1,  17.1,   1.7,  28.3,   0.4,   5.3,   0.0
8.613333333333333,5,a-curv-i2,2020-21,Blackstone Valley Regional Vocational Technical-Blackstone Valley,08050605,         601,         388,  64.6,  18.5,  50.7,  25.6,   1.0,   4.7,   0.0,   0.8,  12.6
8.226666666666667,5,a-curv-i2,2020-21,Blackstone-Millville-Blackstone Millville RHS,06220505,         206,         127,  61.7,  13.6,  42.7,  42.7,   2.9,   1.9,   0.5,   0.0,   0.0
8.093333333333334,5,a-curv-i2,2020-21,Blue Hills Regional Vocational Technical-Blue Hills Regional Vocational Technical,08060605,         405,         246,  60.7,   8.6,  50.6,  22.2,   1.0,   5.4,   0.0,   0.0,  15.3
11.68,5,a-curv-i2,2020-21,Boston Collegiate Charter (District)-Boston Collegiate Charter School,04490305,         153,         134,  87.6,  33.3,  71.9,  31.4,   0.0,  37.9,   0.0,   0.7,   0.0
1.12,1.12,a-curv-i2,2020-21,Boston Day and Evening Academy Charter (District)-Boston Day and Evening Academy Charter School,04240505,         275,          23,   8.4,   0.7,   4.0,   3.6,   0.0,   0.0,   0.0,   0.0,   0.0
7.64,5,a-curv-i2,2020-21,Boston Green Academy Horace Mann Charter School (District)-Boston Green Academy Horace Mann Charter School,04110305,         157,          90,  57.3,  28.7,  40.1,  12.7,   0.0,  13.4,   0.0,   0.0,   0.0
